t,best,mean,worst,sd,mean_ar,std_ar
21.17026129383769,15.0,9.63,8.0,1.1459057552870566,1.7197646774500417,5.4754999074022965
21.1702531397322,26.0,9.85,8.0,2.011839953873071,1.8832441075438804,5.4775304777186955
21.170247783488414,24.0,10.1,8.0,1.997498435543818,1.908281034966734,5.480625377519654
21.170218153135455,15.0,9.93,8.0,1.372989439143652,1.8284518880766436,5.531785190356503
21.17019526367943,13.0,9.51,8.0,1.0343597053249898,2.2530743884546696,5.545316065233334
21.170193824169004,11.0,9.43,8.0,0.8155366331440912,1.6501239607959448,5.860755347843678
21.17018407162634,15.0,9.98,8.0,1.4489996549343964,1.9607908078272662,5.5029286750156015
21.170180400572807,12.0,9.7,8.0,1.004987562112089,1.797382805447727,5.63828371416262
21.170161177480214,26.0,10.05,8.0,2.0316249653910043,1.7607904686966165,5.634766727623142
21.17015244694292,12.0,9.64,8.0,0.9748846085563154,1.861057664258609,5.561523160857323
21.17007843348117,14.0,9.86,8.0,1.1918053532351665,1.2154238361533747,5.665856368621673
21.170064670748694,13.0,9.71,8.0,1.0610843510296437,1.8472836435674354,5.741770404568577
21.170037404723782,12.0,9.6,8.0,0.9273618495495703,2.245147149666794,5.646592937153195
21.170031629351147,28.0,10.06,8.0,2.203724120664835,2.0715731433514675,5.545576395219543
21.17002096052489,13.0,9.67,8.0,1.0682228231974826,1.9873186599321382,5.653883762972354
21.170020709799644,13.0,9.51,8.0,1.0246462804304712,2.19169861469607,5.568449653789606
21.17001194648281,14.0,9.77,8.0,1.2558264211267416,1.8577218896701702,5.560503716541936
21.170005685189842,26.0,9.99,8.0,1.9621162045098142,1.8584192677936502,5.453193591826399
21.170005110345546,28.0,10.0,8.0,2.08806130178211,1.9237781018964755,5.58674983673749
21.16998624212345,24.0,10.37,8.0,2.1054928164208966,2.301039592171817,5.673622974719149
21.16994375699759,15.0,9.71,8.0,1.1857065404222076,1.8912729616919806,5.680413366216184
21.169929359862113,13.0,9.65,8.0,0.9836157786453001,2.229004668141033,5.553858321208181
21.169925560080962,15.0,9.75,8.0,1.1258330249197703,2.311705187385684,5.394793405555458
21.16992250003633,15.0,9.86,8.0,1.1403508232118746,1.9702653122842855,5.54452466129613
21.16992246292737,12.0,9.77,8.0,0.903935838431025,1.4579619766787908,5.718325297375743
21.16991885704801,12.0,9.78,8.0,1.0254754994635418,1.5752995000881818,5.696974816155891
21.16991856528922,13.0,9.78,8.0,1.1187493016757597,2.125223438834872,5.585286474742281
