25.327,36.0,9.0
9.78,20.0,8.0
58.365,200.0,17.0
16.174,120.0,8.0
27.029,111.0,10.0
19.091,47.0,11.0
19.571,58.0,8.0
31.873,52.0,10.0
14.962,42.0,8.0
19.586,32.0,8.0
16.02,53.0,8.0
28.23,36.0,20.0
9.538,17.0,8.0
31.675,52.0,16.0
42.926,160.0,8.0
20.943,43.0,10.0
11.839,14.0,9.0
31.751,113.0,8.0
33.208,62.0,8.0
10.421,14.0,8.0
17.256,39.0,11.0
11.418,14.0,9.0
15.71,21.0,12.0
9.755,14.0,8.0
16.187,35.0,11.0
28.602,107.0,8.0
9.388,18.0,8.0
22.915,104.0,8.0
10.977,14.0,8.0
17.804,27.0,12.0
40.002,200.0,8.0
23.124,126.0,8.0
21.944,38.0,8.0
22.457,78.0,8.0
14.039,31.0,11.0
21.154,33.0,14.0
30.726,200.0,10.0
11.27,15.0,8.0
32.076,71.0,19.0
18.192,160.0,8.0
20.931,72.0,8.0
15.114,35.0,10.0
26.715,138.0,9.0
23.607,56.0,11.0
42.165,171.0,8.0
46.798,160.0,8.0
13.577,19.0,10.0
14.914,21.0,11.0
44.67,172.0,8.0
13.049,19.0,8.0
16.624,47.0,10.0
47.015,188.0,21.0
38.1,107.0,12.0
20.994,46.0,12.0
30.088,58.0,18.0
22.181,32.0,16.0
29.045,144.0,8.0
50.556,193.0,21.0
27.763,122.0,9.0
9.381,16.0,8.0
21.027,42.0,13.0
20.893,63.0,8.0
32.012,200.0,9.0
34.113,178.0,8.0
14.241,27.0,10.0
25.183,66.0,8.0
26.532,69.0,13.0
27.705,60.0,15.0
10.046,40.0,8.0
27.575,100.0,10.0
26.828,53.0,16.0
28.655,61.0,16.0
15.662,54.0,8.0
22.966,200.0,8.0
15.159,32.0,8.0
22.053,93.0,8.0
22.534,41.0,12.0
12.067,17.0,8.0
16.731,25.0,12.0
9.393,13.0,8.0
21.47,41.0,12.0
14.392,45.0,9.0
37.069,190.0,8.0
13.296,32.0,10.0
15.589,40.0,8.0
26.792,54.0,10.0
22.816,58.0,8.0
42.326,70.0,29.0
34.371,68.0,8.0
14.886,156.0,9.0
27.546,139.0,8.0
41.818,171.0,8.0
22.981,107.0,8.0
10.224,25.0,8.0
59.819,200.0,8.0
59.454,200.0,24.0
14.47,21.0,8.0
16.617,33.0,8.0
31.823,49.0,15.0
19.532,79.0,9.0
12.757,26.0,8.0
9.369,12.0,8.0
17.374,36.0,12.0
23.202,49.0,14.0
13.101,26.0,10.0
11.427,31.0,8.0
18.901,62.0,9.0
26.626,35.0,21.0
31.815,83.0,8.0
40.157,115.0,16.0
30.35,55.0,10.0
24.335,137.0,8.0
19.533,76.0,8.0
10.354,19.0,8.0
12.587,83.0,9.0
26.305,36.0,13.0
23.023,123.0,8.0
34.939,139.0,8.0
49.692,200.0,14.0
27.771,142.0,8.0
21.527,28.0,15.0
26.339,58.0,12.0
12.139,58.0,8.0
32.41,137.0,8.0
36.282,71.0,8.0
18.257,104.0,9.0
12.916,47.0,8.0
31.342,174.0,8.0
19.962,150.0,8.0
23.898,41.0,13.0
13.293,32.0,8.0
35.134,50.0,23.0
51.808,74.0,25.0
28.131,73.0,10.0
21.209,35.0,8.0
28.484,52.0,17.0
10.11,12.0,8.0
21.598,139.0,8.0
9.649,12.0,8.0
31.56,47.0,20.0
11.846,31.0,9.0
9.396,11.0,8.0
48.567,200.0,8.0
59.926,144.0,20.0
30.128,60.0,8.0
16.376,113.0,8.0
26.813,54.0,8.0
64.915,200.0,9.0
16.9,39.0,8.0
22.475,54.0,12.0
21.793,55.0,8.0
10.259,14.0,8.0
15.09,37.0,9.0
9.426,15.0,8.0
39.139,62.0,22.0
13.901,18.0,11.0
20.815,66.0,8.0
26.62,32.0,21.0
21.322,73.0,9.0
34.506,143.0,13.0
18.369,86.0,8.0
36.278,183.0,8.0
13.398,35.0,8.0
19.695,50.0,10.0
12.715,33.0,8.0
30.166,67.0,8.0
21.001,135.0,11.0
14.384,106.0,8.0
14.929,85.0,8.0
24.768,40.0,8.0
34.337,131.0,8.0
15.33,24.0,11.0
51.987,200.0,8.0
18.403,56.0,10.0
9.331,15.0,8.0
15.983,32.0,10.0
32.248,85.0,8.0
38.183,166.0,8.0
57.416,200.0,24.0
19.652,152.0,8.0
66.498,200.0,32.0
19.301,71.0,8.0
41.793,125.0,12.0
12.733,17.0,9.0
26.585,51.0,15.0
14.105,75.0,8.0
25.958,107.0,8.0
10.114,36.0,8.0
28.564,46.0,13.0
20.81,88.0,8.0
11.719,15.0,8.0
20.263,35.0,13.0
52.5,200.0,8.0
37.299,47.0,29.0
24.232,38.0,13.0
14.377,19.0,11.0
10.546,21.0,8.0
27.026,54.0,14.0
44.291,142.0,11.0
33.541,46.0,18.0
22.406,144.0,8.0
26.499,94.0,8.0
34.726,200.0,10.0
23.537,140.0,10.0
30.103,43.0,15.0
19.774,33.0,8.0
17.026,54.0,10.0
35.905,62.0,13.0
62.909,200.0,29.0
15.045,36.0,8.0
20.056,56.0,10.0
20.898,93.0,8.0
39.579,148.0,16.0
9.945,12.0,8.0
35.026,142.0,16.0
41.168,100.0,13.0
29.356,105.0,14.0
36.387,57.0,10.0
20.823,39.0,14.0
24.826,92.0,8.0
9.649,11.0,8.0
14.373,32.0,8.0
46.676,119.0,8.0
35.501,106.0,9.0
15.803,53.0,10.0
9.365,11.0,8.0
20.725,195.0,8.0
34.034,61.0,19.0
32.218,102.0,8.0
10.072,12.0,8.0
29.113,121.0,10.0
26.899,69.0,12.0
26.941,126.0,8.0
28.341,58.0,12.0
21.618,37.0,12.0
38.197,118.0,8.0
23.937,64.0,12.0
50.565,192.0,8.0
14.995,38.0,10.0
39.842,57.0,16.0
16.313,77.0,8.0
23.691,36.0,8.0
37.263,200.0,8.0
14.957,31.0,11.0
15.68,133.0,9.0
17.833,31.0,12.0
65.876,200.0,30.0
26.618,143.0,8.0
18.441,47.0,9.0
35.943,68.0,8.0
19.803,35.0,13.0
33.079,136.0,9.0
62.319,192.0,9.0
37.92,166.0,8.0
24.629,43.0,16.0
9.533,34.0,8.0
12.692,18.0,9.0
25.357,55.0,12.0
48.015,145.0,21.0
13.532,18.0,10.0
28.061,112.0,8.0
24.929,109.0,8.0
40.849,126.0,13.0
15.675,29.0,12.0
21.987,70.0,10.0
18.75,38.0,12.0
9.367,11.0,8.0
13.985,74.0,9.0
34.018,62.0,8.0
33.165,81.0,12.0
19.875,33.0,9.0
15.042,51.0,10.0
44.562,165.0,8.0
18.345,34.0,8.0
15.468,21.0,11.0
18.991,54.0,10.0
9.519,12.0,8.0
42.606,63.0,19.0
33.867,59.0,9.0
20.014,200.0,8.0
12.898,32.0,8.0
26.112,66.0,8.0
40.746,56.0,25.0
31.671,48.0,16.0
9.361,11.0,8.0
28.301,62.0,15.0
51.582,154.0,20.0
9.293,11.0,8.0
30.216,42.0,16.0
25.204,95.0,10.0
14.83,99.0,8.0
10.889,14.0,8.0
10.782,17.0,8.0
14.612,20.0,11.0
27.743,47.0,17.0
16.855,43.0,11.0
10.225,14.0,8.0
38.726,144.0,13.0
13.809,34.0,8.0
18.262,40.0,8.0
11.582,16.0,8.0
10.776,14.0,8.0
31.763,54.0,8.0
22.168,90.0,13.0
45.806,113.0,25.0
36.949,137.0,8.0
9.922,12.0,8.0
25.611,71.0,8.0
19.01,131.0,9.0
14.295,71.0,8.0
10.323,14.0,8.0
16.024,25.0,11.0
15.757,34.0,8.0
17.132,40.0,11.0
36.602,83.0,22.0
30.827,45.0,16.0
30.101,103.0,10.0
43.018,148.0,26.0
16.188,27.0,8.0
18.502,31.0,9.0
11.741,47.0,8.0
14.909,20.0,11.0
48.172,161.0,24.0
10.02,12.0,8.0
23.05,57.0,8.0
38.543,158.0,9.0
32.343,107.0,12.0
24.535,49.0,16.0
20.82,137.0,8.0
13.025,28.0,8.0
19.223,34.0,8.0
27.188,45.0,8.0
37.76,66.0,8.0
51.15,200.0,11.0
15.408,34.0,11.0
34.737,72.0,12.0
22.051,36.0,8.0
23.687,30.0,18.0
32.032,95.0,17.0
45.501,171.0,8.0
36.942,133.0,16.0
41.752,152.0,8.0
16.154,51.0,8.0
45.723,163.0,8.0
21.29,117.0,8.0
48.676,200.0,8.0
14.158,18.0,11.0
30.414,89.0,8.0
16.251,24.0,12.0
39.761,59.0,21.0
23.139,121.0,8.0
43.146,107.0,8.0
25.249,124.0,13.0
32.839,81.0,8.0
23.196,95.0,8.0
32.123,163.0,13.0
27.004,33.0,21.0
38.661,72.0,8.0
31.817,61.0,13.0
14.84,50.0,8.0
12.706,45.0,8.0
27.417,38.0,14.0
42.227,65.0,16.0
16.507,24.0,12.0
22.659,56.0,10.0
41.583,62.0,22.0
73.457,200.0,10.0
25.324,52.0,12.0
15.795,30.0,11.0
34.178,138.0,15.0
40.652,61.0,26.0
22.626,111.0,8.0
11.396,14.0,9.0
24.71,47.0,8.0
22.904,52.0,12.0
42.792,139.0,23.0
28.726,104.0,14.0
13.044,16.0,10.0
22.605,58.0,8.0
24.223,60.0,11.0
38.252,65.0,8.0
12.418,16.0,10.0
27.6,97.0,8.0
28.126,55.0,13.0
49.757,177.0,21.0
9.343,11.0,8.0
14.248,20.0,9.0
15.207,20.0,11.0
16.129,28.0,12.0
31.144,67.0,8.0
31.62,83.0,8.0
22.487,51.0,8.0
43.11,87.0,8.0
12.874,27.0,10.0
20.145,41.0,8.0
16.566,29.0,12.0
47.366,163.0,8.0
54.901,178.0,21.0
23.338,36.0,13.0
18.664,28.0,13.0
11.904,19.0,8.0
9.309,11.0,8.0
16.677,105.0,8.0
44.457,125.0,13.0
32.811,200.0,8.0
11.83,16.0,8.0
39.031,79.0,8.0
26.699,59.0,8.0
18.755,133.0,8.0
15.696,107.0,8.0
26.536,100.0,14.0
26.26,43.0,10.0
38.224,123.0,16.0
48.642,72.0,34.0
25.424,42.0,17.0
26.088,81.0,8.0
23.656,65.0,13.0
10.049,16.0,8.0
28.328,46.0,21.0
19.118,25.0,13.0
26.983,101.0,10.0
36.053,54.0,22.0
51.228,200.0,15.0
37.609,129.0,15.0
26.402,38.0,9.0
38.822,200.0,8.0
15.835,50.0,10.0
14.477,42.0,9.0
25.751,104.0,8.0
40.834,169.0,9.0
36.7,115.0,10.0
19.53,30.0,13.0
23.223,39.0,16.0
48.318,157.0,21.0
31.506,62.0,8.0
9.33,11.0,8.0
14.636,71.0,8.0
13.457,20.0,8.0
11.859,31.0,8.0
52.713,200.0,13.0
47.49,164.0,8.0
22.516,56.0,11.0
13.68,18.0,10.0
9.971,14.0,8.0
10.331,15.0,8.0
16.724,32.0,8.0
9.343,11.0,8.0
39.162,90.0,14.0
10.438,56.0,8.0
13.767,29.0,8.0
17.488,47.0,11.0
14.983,28.0,11.0
54.66,200.0,10.0
40.988,70.0,16.0
26.718,54.0,8.0
26.14,67.0,13.0
31.951,66.0,12.0
34.479,124.0,8.0
33.933,46.0,19.0
10.776,55.0,8.0
20.501,34.0,14.0
13.343,16.0,9.0
11.724,121.0,8.0
26.227,53.0,8.0
10.837,57.0,8.0
20.28,58.0,10.0
13.063,27.0,9.0
39.424,123.0,13.0
23.088,32.0,17.0
23.035,35.0,8.0
56.797,157.0,24.0
38.961,187.0,14.0
32.334,61.0,20.0
28.605,60.0,18.0
32.131,52.0,17.0
10.108,13.0,8.0
12.192,15.0,9.0
16.351,26.0,8.0
14.909,23.0,11.0
60.74,177.0,29.0
12.775,23.0,10.0
32.289,172.0,8.0
9.342,11.0,8.0
19.323,31.0,8.0
32.609,77.0,16.0
27.297,47.0,8.0
17.253,28.0,12.0
51.521,190.0,26.0
10.53,15.0,8.0
17.57,45.0,8.0
9.925,35.0,8.0
58.569,200.0,8.0
12.633,27.0,9.0
12.793,24.0,8.0
14.427,22.0,11.0
40.028,61.0,20.0
50.121,175.0,8.0
17.788,54.0,10.0
20.123,40.0,12.0
39.972,112.0,19.0
9.487,11.0,8.0
66.973,200.0,10.0
65.862,200.0,28.0
13.278,16.0,10.0
29.523,63.0,19.0
53.968,68.0,43.0
12.435,24.0,9.0
25.512,33.0,18.0
24.82,64.0,8.0
10.38,12.0,9.0
19.585,41.0,8.0
29.544,90.0,15.0
14.84,20.0,11.0
12.46,16.0,9.0
19.644,33.0,9.0
13.47,92.0,8.0
42.939,144.0,20.0
21.948,34.0,12.0
40.279,172.0,8.0
24.751,99.0,8.0
10.191,13.0,8.0
12.068,35.0,8.0
32.868,47.0,18.0
24.084,37.0,8.0
12.481,28.0,9.0
20.674,62.0,8.0
44.193,90.0,14.0
43.318,80.0,28.0
19.893,41.0,12.0
26.72,49.0,8.0
30.703,43.0,19.0
33.091,49.0,18.0
23.964,59.0,8.0
15.991,47.0,8.0
10.318,14.0,8.0
29.382,83.0,12.0
10.227,12.0,8.0
12.655,22.0,8.0
23.579,46.0,13.0
27.831,42.0,8.0
35.822,63.0,8.0
28.32,153.0,18.0
45.291,187.0,8.0
31.646,192.0,8.0
12.854,29.0,9.0
22.799,47.0,14.0
25.59,35.0,10.0
18.671,63.0,9.0
67.626,200.0,13.0
39.247,90.0,8.0
18.375,36.0,8.0
13.84,77.0,8.0
20.974,57.0,14.0
27.792,103.0,8.0
36.844,200.0,12.0
26.664,38.0,8.0
72.302,200.0,24.0
9.353,11.0,8.0
35.684,79.0,8.0
25.179,45.0,11.0
39.953,86.0,14.0
12.573,73.0,8.0
20.455,45.0,8.0
25.727,53.0,8.0
30.041,72.0,8.0
12.775,146.0,8.0
21.055,45.0,13.0
10.319,12.0,8.0
29.15,180.0,11.0
29.571,52.0,13.0
57.67,200.0,8.0
44.914,172.0,8.0
22.436,77.0,9.0
14.603,88.0,8.0
20.43,30.0,14.0
17.611,36.0,11.0
67.593,200.0,25.0
77.706,200.0,30.0
13.689,19.0,8.0
14.941,19.0,11.0
23.019,74.0,8.0
23.057,62.0,11.0
37.945,68.0,9.0
11.033,20.0,8.0
19.452,48.0,8.0
10.575,15.0,8.0
10.461,15.0,8.0
15.438,102.0,8.0
11.845,15.0,8.0
21.24,37.0,14.0
12.137,28.0,8.0
43.853,62.0,24.0
21.853,31.0,16.0
12.331,20.0,10.0
29.728,54.0,19.0
22.786,46.0,12.0
67.079,200.0,36.0
10.251,14.0,8.0
43.105,200.0,8.0
14.38,24.0,8.0
9.365,11.0,8.0
43.9,200.0,16.0
16.623,39.0,11.0
49.042,182.0,8.0
14.396,55.0,9.0
39.349,105.0,8.0
16.297,54.0,10.0
12.917,109.0,9.0
18.691,57.0,8.0
43.741,169.0,8.0
17.638,39.0,12.0
14.234,31.0,8.0
12.512,29.0,8.0
15.345,36.0,11.0
19.403,51.0,8.0
45.475,186.0,21.0
22.612,41.0,12.0
24.165,40.0,13.0
13.507,18.0,10.0
59.187,200.0,8.0
24.969,67.0,8.0
20.049,36.0,8.0
53.468,200.0,16.0
43.832,121.0,26.0
21.251,39.0,14.0
31.894,185.0,8.0
50.72,85.0,13.0
54.143,200.0,9.0
13.404,32.0,8.0
12.59,26.0,8.0
40.709,62.0,20.0
13.155,40.0,9.0
31.599,173.0,8.0
23.933,36.0,8.0
28.314,67.0,8.0
10.534,14.0,8.0
28.042,44.0,10.0
52.903,181.0,8.0
17.827,158.0,8.0
13.232,82.0,8.0
29.548,191.0,8.0
46.639,155.0,8.0
33.843,110.0,14.0
14.991,21.0,12.0
10.436,18.0,8.0
11.247,14.0,9.0
44.911,190.0,8.0
9.36,11.0,8.0
34.154,77.0,8.0
9.355,11.0,8.0
38.864,160.0,8.0
14.174,23.0,8.0
48.941,118.0,24.0
14.513,34.0,8.0
12.183,16.0,8.0
33.572,101.0,17.0
14.332,53.0,10.0
16.414,21.0,12.0
20.491,53.0,8.0
34.559,108.0,17.0
27.875,152.0,8.0
24.354,37.0,17.0
31.094,150.0,8.0
25.447,139.0,8.0
21.2,117.0,9.0
17.991,28.0,13.0
21.537,42.0,13.0
28.824,77.0,8.0
16.128,25.0,8.0
17.556,41.0,12.0
25.447,109.0,11.0
40.854,57.0,23.0
31.12,62.0,14.0
20.679,97.0,9.0
25.471,104.0,8.0

